208,42.0073,0.84,100.0,445.0,549.47,1353.94,1126.57,3.91,5.69,139.1,2212.15,8335.07,1.03,42.04,130.99,2388.28,8096.56,9.2574,0.02,329,2212,100.0,10.61,6.3942,2
215,0.0029,0.0,100.0,518.67,642.65,1591.75,1407.74,14.62,21.56,558.28,2388.17,9074.68,1.3,47.21,526.66,2388.16,8159.11,8.3097,0.03,392,2388,100.0,39.32,23.3938,2
217,42.0038,0.8402,100.0,445.0,549.13,1350.0,1116.87,3.91,5.68,139.24,2212.18,8337.15,1.02,42.02,131.48,2388.26,8101.96,9.22,0.02,332,2212,100.0,10.62,6.354,2
218,25.0004,0.6203,60.0,462.54,536.46,1258.0,1042.77,7.05,8.99,176.09,1915.58,8017.96,0.94,36.84,165.9,2028.44,7889.79,10.7528,0.02,306,1915,84.93,14.3,8.595,2
219,25.0052,0.6206,60.0,462.54,536.61,1259.48,1045.23,7.05,8.99,175.95,1915.56,8021.27,0.94,36.59,165.42,2028.42,7884.64,10.7582,0.02,308,1915,84.93,14.42,8.6108,2
220,42.0042,0.84,100.0,445.0,549.27,1344.96,1123.48,3.91,5.68,138.97,2212.21,8343.4,1.03,42.38,131.54,2388.29,8100.8,9.2336,0.02,332,2212,100.0,10.53,6.3662,2
221,9.9988,0.2509,100.0,489.05,604.68,1508.06,1309.32,10.52,15.45,399.0,2319.06,8804.39,1.26,45.36,374.82,2388.23,8152.9,8.5121,0.03,371,2319,100.0,28.79,17.4054,2
222,42.0066,0.8401,100.0,445.0,549.29,1350.2,1125.82,3.91,5.68,140.02,2212.25,8344.11,1.03,42.32,131.31,2388.26,8104.67,9.2262,0.02,330,2212,100.0,10.67,6.4377,2
223,20.0045,0.7,100.0,491.19,606.89,1483.67,1253.47,9.35,13.58,337.66,2324.21,8745.49,1.08,44.36,317.6,2388.33,8082.01,9.0773,0.02,366,2324,100.0,24.77,14.8542,2
224,35.0002,0.84,100.0,449.44,555.63,1363.27,1131.91,5.48,7.95,196.58,2223.29,8372.67,1.03,41.97,184.99,2388.36,8090.64,9.1698,0.02,334,2223,100.0,14.99,8.9818,2
225,25.0047,0.62,60.0,462.54,536.64,1257.31,1049.13,7.05,8.99,176.69,1915.6,8024.78,0.94,36.63,166.01,2028.54,7883.42,10.7549,0.02,307,1915,84.93,14.39,8.5845,2
226,0.0018,0.0019,100.0,518.67,642.33,1592.22,1406.67,14.62,21.56,560.83,2388.24,9095.97,1.31,47.55,528.34,2388.22,8162.71,8.2953,0.03,394,2388,100.0,39.46,23.5819,2
227,35.0068,0.8414,100.0,449.44,555.47,1369.11,1133.25,5.48,7.96,196.41,2223.26,8371.4,1.03,42.25,184.88,2388.44,8092.23,9.1952,0.02,335,2223,100.0,14.9,8.9485,2
228,42.001,0.8418,100.0,445.0,549.45,1352.89,1129.7,3.91,5.68,139.77,2212.32,8350.47,1.03,42.23,131.55,2388.4,8112.49,9.2161,0.02,332,2212,100.0,10.65,6.5274,2
